needle_scale,extent,number_of_drops,number_of_hits,drops_per_hits,pi
1.0,1.0,1000,626,1.597444089456869,3.194888178913738
1.0,1.0,1000,613,1.6313213703099512,3.2626427406199023
1.0,1.0,1000,612,1.6339869281045751,3.2679738562091503
1.0,1.0,1000,647,1.545595054095827,3.091190108191654
1.0,1.0,1000,628,1.5923566878980893,3.1847133757961785
1.0,1.0,1000,626,1.597444089456869,3.194888178913738
1.0,1.0,1000,617,1.6207455429497568,3.2414910858995136
1.0,1.0,1000,629,1.589825119236884,3.179650238473768
1.0,1.0,1000,616,1.6233766233766234,3.2467532467532467
1.0,1.0,1000,679,1.4727540500736378,2.9455081001472756
1.0,1.0,1000,639,1.5649452269170578,3.1298904538341157
1.0,1.0,1000,625,1.6,3.2
1.0,1.0,1000,650,1.5384615384615385,3.076923076923077
1.0,1.0,1000,653,1.5313935681470139,3.0627871362940278
1.0,1.0,1000,637,1.5698587127158556,3.1397174254317113
1.0,1.0,1000,621,1.6103059581320451,3.2206119162640903
1.0,1.0,1000,619,1.615508885298869,3.231017770597738
1.0,1.0,1000,643,1.5552099533437014,3.1104199066874028
1.0,1.0,1000,646,1.5479876160990713,3.0959752321981426
1.0,1.0,1000,639,1.5649452269170578,3.1298904538341157
1.0,1.0,1000,642,1.557632398753894,3.115264797507788
1.0,1.0,1000,632,1.5822784810126582,3.1645569620253164
1.0,1.0,1000,653,1.5313935681470139,3.0627871362940278
1.0,1.0,1000,646,1.5479876160990713,3.0959752321981426
1.0,1.0,1000,623,1.6051364365971108,3.2102728731942216
1.0,1.0,1000,623,1.6051364365971108,3.2102728731942216
1.0,1.0,1000,649,1.5408320493066257,3.0816640986132513
1.0,1.0,1000,621,1.6103059581320451,3.2206119162640903
1.0,1.0,1000,625,1.6,3.2
1.0,1.0,1000,627,1.594896331738437,3.189792663476874
1.0,1.0,1000,641,1.5600624024960998,3.1201248049921997
1.0,1.0,1000,624,1.6025641025641026,3.2051282051282053
1.0,1.0,1000,647,1.545595054095827,3.091190108191654
1.0,1.0,1000,607,1.6474464579901154,3.2948929159802307
1.0,1.0,1000,655,1.5267175572519085,3.053435114503817
1.0,1.0,1000,652,1.5337423312883436,3.067484662576687
1.0,1.0,1000,631,1.5847860538827259,3.1695721077654517
1.0,1.0,1000,619,1.615508885298869,3.231017770597738
1.0,1.0,1000,630,1.5873015873015872,3.1746031746031744
1.0,1.0,1000,633,1.5797788309636651,3.1595576619273302
1.0,1.0,1000,641,1.5600624024960998,3.1201248049921997
1.0,1.0,1000,605,1.6528925619834711,3.3057851239669422
1.0,1.0,1000,626,1.597444089456869,3.194888178913738
1.0,1.0,1000,610,1.639344262295082,3.278688524590164
1.0,1.0,1000,628,1.5923566878980893,3.1847133757961785
1.0,1.0,1000,659,1.5174506828528074,3.0349013657056148
1.0,1.0,1000,657,1.5220700152207,3.0441400304414
1.0,1.0,1000,633,1.5797788309636651,3.1595576619273302
1.0,1.0,1000,649,1.5408320493066257,3.0816640986132513
1.0,1.0,1000,649,1.5408320493066257,3.0816640986132513
1.0,1.0,1000,636,1.5723270440251573,3.1446540880503147
1.0,1.0,1000,665,1.5037593984962405,3.007518796992481
1.0,1.0,1000,664,1.5060240963855422,3.0120481927710845
1.0,1.0,1000,654,1.529051987767584,3.058103975535168
1.0,1.0,1000,644,1.5527950310559007,3.1055900621118013
1.0,1.0,1000,623,1.6051364365971108,3.2102728731942216
1.0,1.0,1000,637,1.5698587127158556,3.1397174254317113
1.0,1.0,1000,630,1.5873015873015872,3.1746031746031744
1.0,1.0,1000,650,1.5384615384615385,3.076923076923077
1.0,1.0,1000,625,1.6,3.2
1.0,1.0,1000,654,1.529051987767584,3.058103975535168
1.0,1.0,1000,670,1.492537313432836,2.985074626865672
1.0,1.0,1000,623,1.6051364365971108,3.2102728731942216
1.0,1.0,1000,634,1.5772870662460567,3.1545741324921135
1.0,1.0,1000,659,1.5174506828528074,3.0349013657056148
1.0,1.0,1000,631,1.5847860538827259,3.1695721077654517
1.0,1.0,1000,623,1.6051364365971108,3.2102728731942216
1.0,1.0,1000,642,1.557632398753894,3.115264797507788
1.0,1.0,1000,616,1.6233766233766234,3.2467532467532467
1.0,1.0,1000,637,1.5698587127158556,3.1397174254317113
1.0,1.0,1000,662,1.5105740181268883,3.0211480362537766
1.0,1.0,1000,659,1.5174506828528074,3.0349013657056148
1.0,1.0,1000,633,1.5797788309636651,3.1595576619273302
1.0,1.0,10000,6451,1.550147263990079,3.100294527980158
1.0,1.0,10000,6440,1.5527950310559007,3.1055900621118013
1.0,1.0,10000,6465,1.5467904098994587,3.0935808197989174
1.0,1.0,10000,6356,1.5733165512901195,3.146633102580239
1.0,1.0,10000,6306,1.585791309863622,3.171582619727244
1.0,1.0,10000,6442,1.552312946289972,3.104625892579944
1.0,1.0,10000,6316,1.5832805573147561,3.1665611146295123
1.0,1.0,10000,6397,1.5632327653587619,3.1264655307175238
1.0,1.0,10000,6392,1.5644555694618272,3.1289111389236544
1.0,1.0,10000,6427,1.5559358954411078,3.1118717908822155
1.0,1.0,10000,6381,1.567152483936687,3.134304967873374
1.0,1.0,10000,6368,1.57035175879397,3.14070351758794
1.0,1.0,10000,6405,1.56128024980484,3.12256049960968
1.0,1.0,10000,6442,1.552312946289972,3.104625892579944
1.0,1.0,10000,6378,1.5678896205707118,3.1357792411414236
1.0,1.0,10000,6394,1.563966218329684,3.127932436659368
1.0,1.0,10000,6347,1.5755475027572081,3.1510950055144162
1.0,1.0,10000,6457,1.5487068297971194,3.0974136595942388
1.0,1.0,10000,6265,1.596169193934557,3.192338387869114
1.0,1.0,10000,6368,1.57035175879397,3.14070351758794
1.0,1.0,10000,6379,1.5676438313215237,3.1352876626430475
1.0,1.0,10000,6380,1.567398119122257,3.134796238244514
1.0,1.0,10000,6462,1.547508511296812,3.095017022593624
1.0,1.0,10000,6294,1.5888147442008262,3.1776294884016525
1.0,1.0,10000,6413,1.559332605644784,3.118665211289568
1.0,1.0,10000,6351,1.574555188159345,3.14911037631869
1.0,1.0,10000,6352,1.5743073047858942,3.1486146095717884
1.0,1.0,10000,6392,1.5644555694618272,3.1289111389236544
1.0,1.0,10000,6344,1.5762925598991173,3.1525851197982346
1.0,1.0,10000,6437,1.5535187199005749,3.1070374398011498
1.0,1.0,10000,6362,1.5718327569946557,3.1436655139893115
1.0,1.0,10000,6393,1.564210855623338,3.128421711246676
1.0,1.0,10000,6300,1.5873015873015872,3.1746031746031744
1.0,1.0,10000,6336,1.5782828282828283,3.1565656565656566
1.0,1.0,10000,6410,1.5600624024960998,3.1201248049921997
1.0,1.0,10000,6385,1.5661707126076743,3.1323414252153485
1.0,1.0,10000,6382,1.5669069257286117,3.1338138514572234
1.0,1.0,10000,6362,1.5718327569946557,3.1436655139893115
1.0,1.0,10000,6368,1.57035175879397,3.14070351758794
1.0,1.0,10000,6404,1.5615240474703311,3.1230480949406623
1.0,1.0,10000,6248,1.6005121638924455,3.201024327784891
1.0,1.0,10000,6422,1.5571473061351604,3.114294612270321
1.0,1.0,10000,6312,1.5842839036755387,3.1685678073510775
1.0,1.0,10000,6368,1.57035175879397,3.14070351758794
1.0,1.0,10000,6387,1.565680288085173,3.131360576170346
1.0,1.0,10000,6291,1.5895724050230489,3.1791448100460977
1.0,1.0,10000,6288,1.5903307888040712,3.1806615776081424
1.0,1.0,10000,6396,1.5634771732332708,3.1269543464665417
1.0,1.0,10000,6355,1.5735641227380015,3.147128245476003
1.0,1.0,10000,6405,1.56128024980484,3.12256049960968
1.0,1.0,10000,6346,1.575795776867318,3.151591553734636
1.0,1.0,10000,6293,1.589067217543302,3.178134435086604
1.0,1.0,10000,6337,1.5780337699226763,3.1560675398453526
1.0,1.0,10000,6396,1.5634771732332708,3.1269543464665417
1.0,1.0,10000,6279,1.5926102882624622,3.1852205765249244
1.0,1.0,10000,6409,1.5603058199407083,3.1206116398814165
1.0,1.0,10000,6271,1.5946420028703556,3.1892840057407112
1.0,1.0,10000,6428,1.5556938394523958,3.1113876789047916
1.0,1.0,10000,6398,1.5629884338855893,3.1259768677711786
1.0,1.0,10000,6394,1.563966218329684,3.127932436659368
1.0,1.0,10000,6357,1.5730690577316344,3.146138115463269
1.0,1.0,10000,6429,1.5554518587649713,3.1109037175299425
1.0,1.0,10000,6397,1.5632327653587619,3.1264655307175238
1.0,1.0,10000,6422,1.5571473061351604,3.114294612270321
1.0,1.0,10000,6365,1.5710919088766693,3.1421838177533385
1.0,1.0,10000,6344,1.5762925598991173,3.1525851197982346
1.0,1.0,10000,6408,1.5605493133583022,3.1210986267166043
1.0,1.0,10000,6490,1.5408320493066257,3.0816640986132513
1.0,1.0,10000,6400,1.5625,3.125
1.0,1.0,10000,6397,1.5632327653587619,3.1264655307175238
1.0,1.0,10000,6418,1.5581177937052042,3.1162355874104084
1.0,1.0,10000,6376,1.5683814303638646,3.136762860727729
1.0,1.0,10000,6347,1.5755475027572081,3.1510950055144162
1.0,1.0,10000,6412,1.5595757953836555,3.119151590767311
1.0,1.0,10000,6348,1.575299306868305,3.15059861373661
1.0,1.0,10000,6271,1.5946420028703556,3.1892840057407112
