needle_scale,extent,number_of_drops,number_of_hits,drops_per_hits,pi
1.0,1.0,1000,652,1.5337423312883436,3.067484662576687
1.0,1.0,1000,643,1.5552099533437014,3.1104199066874028
1.0,1.0,1000,638,1.567398119122257,3.134796238244514
1.0,1.0,1000,627,1.594896331738437,3.189792663476874
1.0,1.0,1000,642,1.557632398753894,3.115264797507788
1.0,1.0,1000,655,1.5267175572519085,3.053435114503817
1.0,1.0,1000,632,1.5822784810126582,3.1645569620253164
1.0,1.0,1000,648,1.5432098765432098,3.0864197530864197
1.0,1.0,1000,629,1.589825119236884,3.179650238473768
1.0,1.0,1000,643,1.5552099533437014,3.1104199066874028
1.0,1.0,1000,647,1.545595054095827,3.091190108191654
1.0,1.0,1000,652,1.5337423312883436,3.067484662576687
1.0,1.0,1000,636,1.5723270440251573,3.1446540880503147
1.0,1.0,1000,628,1.5923566878980893,3.1847133757961785
1.0,1.0,1000,637,1.5698587127158556,3.1397174254317113
1.0,1.0,1000,641,1.5600624024960998,3.1201248049921997
1.0,1.0,1000,631,1.5847860538827259,3.1695721077654517
1.0,1.0,1000,649,1.5408320493066257,3.0816640986132513
1.0,1.0,1000,640,1.5625,3.125
1.0,1.0,1000,646,1.5479876160990713,3.0959752321981426
1.0,1.0,1000,643,1.5552099533437014,3.1104199066874028
1.0,1.0,1000,635,1.5748031496062993,3.1496062992125986
1.0,1.0,1000,640,1.5625,3.125
1.0,1.0,1000,629,1.589825119236884,3.179650238473768
1.0,1.0,1000,634,1.5772870662460567,3.1545741324921135
1.0,1.0,1000,657,1.5220700152207,3.0441400304414
1.0,1.0,1000,656,1.524390243902439,3.048780487804878
1.0,1.0,1000,652,1.5337423312883436,3.067484662576687
1.0,1.0,1000,649,1.5408320493066257,3.0816640986132513
1.0,1.0,1000,671,1.4903129657228018,2.9806259314456036
1.0,1.0,1000,645,1.550387596899225,3.10077519379845
1.0,1.0,1000,631,1.5847860538827259,3.1695721077654517
