needle_scale,extent,number_of_drops,number_of_hits,drops_per_hits,pi
0.5,1.0,203,59,3.440677966101695,3.440677966101695
0.5,1.0,204,60,3.4,3.4
0.5,1.0,205,60,3.4166666666666665,3.4166666666666665
0.5,1.0,206,60,3.433333333333333,3.433333333333333
0.5,1.0,207,61,3.3934426229508197,3.3934426229508197
0.5,1.0,208,61,3.4098360655737703,3.4098360655737703
0.5,1.0,209,61,3.4262295081967213,3.4262295081967213
0.5,1.0,210,61,3.442622950819672,3.442622950819672
0.5,1.0,211,61,3.459016393442623,3.459016393442623
0.5,1.0,212,61,3.4754098360655736,3.4754098360655736
0.5,1.0,213,62,3.435483870967742,3.435483870967742
0.5,1.0,214,63,3.3968253968253967,3.3968253968253967
0.5,1.0,215,64,3.359375,3.359375
0.5,1.0,216,64,3.375,3.375
0.5,1.0,217,64,3.390625,3.390625
0.5,1.0,218,64,3.40625,3.40625
0.5,1.0,219,64,3.421875,3.421875
0.5,1.0,220,64,3.4375,3.4375
0.5,1.0,221,64,3.453125,3.453125
0.5,1.0,222,64,3.46875,3.46875
0.5,1.0,223,64,3.484375,3.484375
0.5,1.0,224,64,3.5,3.5
0.5,1.0,225,64,3.515625,3.515625
0.5,1.0,226,65,3.476923076923077,3.476923076923077
0.5,1.0,227,65,3.4923076923076923,3.4923076923076923
0.5,1.0,228,65,3.5076923076923077,3.5076923076923077
0.5,1.0,229,65,3.523076923076923,3.523076923076923
0.5,1.0,230,66,3.484848484848485,3.484848484848485
0.5,1.0,231,66,3.5,3.5
0.5,1.0,232,67,3.462686567164179,3.462686567164179
0.5,1.0,233,67,3.4776119402985075,3.4776119402985075
0.5,1.0,234,67,3.4925373134328357,3.4925373134328357
0.5,1.0,235,67,3.5074626865671643,3.5074626865671643
0.5,1.0,236,67,3.5223880597014925,3.5223880597014925
0.5,1.0,237,68,3.485294117647059,3.485294117647059
0.5,1.0,238,68,3.5,3.5
0.5,1.0,239,69,3.463768115942029,3.463768115942029
0.5,1.0,240,70,3.4285714285714284,3.4285714285714284
0.5,1.0,241,70,3.442857142857143,3.442857142857143
0.5,1.0,242,70,3.4571428571428573,3.4571428571428573
0.5,1.0,243,70,3.4714285714285715,3.4714285714285715
0.5,1.0,244,70,3.4857142857142858,3.4857142857142858
0.5,1.0,245,70,3.5,3.5
0.5,1.0,246,71,3.464788732394366,3.464788732394366
0.5,1.0,247,71,3.4788732394366195,3.4788732394366195
0.5,1.0,248,71,3.492957746478873,3.492957746478873
0.5,1.0,249,72,3.4583333333333335,3.4583333333333335
0.5,1.0,250,72,3.4722222222222223,3.4722222222222223
0.5,1.0,251,73,3.4383561643835616,3.4383561643835616
0.5,1.0,252,74,3.4054054054054053,3.4054054054054053
0.5,1.0,253,74,3.418918918918919,3.418918918918919
0.5,1.0,254,74,3.4324324324324325,3.4324324324324325
0.5,1.0,255,74,3.445945945945946,3.445945945945946
0.5,1.0,256,74,3.4594594594594597,3.4594594594594597
0.5,1.0,257,74,3.472972972972973,3.472972972972973
0.5,1.0,258,74,3.4864864864864864,3.4864864864864864
0.5,1.0,259,74,3.5,3.5
0.5,1.0,260,74,3.5135135135135136,3.5135135135135136
0.5,1.0,261,74,3.527027027027027,3.527027027027027
0.5,1.0,262,74,3.5405405405405403,3.5405405405405403
0.5,1.0,263,74,3.554054054054054,3.554054054054054
0.5,1.0,264,74,3.5675675675675675,3.5675675675675675
0.5,1.0,265,74,3.581081081081081,3.581081081081081
0.5,1.0,266,74,3.5945945945945947,3.5945945945945947
0.5,1.0,267,75,3.56,3.56
0.5,1.0,268,75,3.5733333333333333,3.5733333333333333
0.5,1.0,269,75,3.5866666666666664,3.5866666666666664
0.5,1.0,270,75,3.6,3.6
0.5,1.0,271,75,3.6133333333333333,3.6133333333333333
0.5,1.0,272,75,3.6266666666666665,3.6266666666666665
0.5,1.0,273,75,3.64,3.64
0.5,1.0,274,75,3.6533333333333333,3.6533333333333333
0.5,1.0,275,75,3.6666666666666665,3.6666666666666665
0.5,1.0,276,76,3.6315789473684212,3.6315789473684212
0.5,1.0,277,77,3.5974025974025974,3.5974025974025974
0.5,1.0,278,77,3.6103896103896105,3.6103896103896105
0.5,1.0,279,77,3.6233766233766236,3.6233766233766236
0.5,1.0,280,78,3.58974358974359,3.58974358974359
0.5,1.0,281,78,3.6025641025641026,3.6025641025641026
0.5,1.0,282,78,3.6153846153846154,3.6153846153846154
0.5,1.0,283,79,3.5822784810126582,3.5822784810126582
0.5,1.0,284,79,3.5949367088607596,3.5949367088607596
0.5,1.0,285,79,3.607594936708861,3.607594936708861
0.5,1.0,286,79,3.6202531645569622,3.6202531645569622
0.5,1.0,287,80,3.5875,3.5875
0.5,1.0,288,80,3.6,3.6
0.5,1.0,289,81,3.567901234567901,3.567901234567901
0.5,1.0,290,81,3.580246913580247,3.580246913580247
0.5,1.0,291,82,3.548780487804878,3.548780487804878
0.5,1.0,292,82,3.5609756097560976,3.5609756097560976
0.5,1.0,293,83,3.5301204819277108,3.5301204819277108
0.5,1.0,294,83,3.5421686746987953,3.5421686746987953
0.5,1.0,295,84,3.511904761904762,3.511904761904762
0.5,1.0,296,84,3.5238095238095237,3.5238095238095237
0.5,1.0,297,84,3.5357142857142856,3.5357142857142856
0.5,1.0,298,84,3.5476190476190474,3.5476190476190474
0.5,1.0,299,84,3.5595238095238093,3.5595238095238093
0.5,1.0,300,85,3.5294117647058822,3.5294117647058822
0.5,1.0,301,85,3.541176470588235,3.541176470588235
0.5,1.0,302,85,3.552941176470588,3.552941176470588
0.5,1.0,303,85,3.5647058823529414,3.5647058823529414
0.5,1.0,304,86,3.5348837209302326,3.5348837209302326
0.5,1.0,305,87,3.5057471264367814,3.5057471264367814
0.5,1.0,306,87,3.5172413793103448,3.5172413793103448
0.5,1.0,307,88,3.4886363636363638,3.4886363636363638
0.5,1.0,308,88,3.5,3.5
0.5,1.0,309,88,3.5113636363636362,3.5113636363636362
0.5,1.0,310,89,3.4831460674157304,3.4831460674157304
0.5,1.0,311,89,3.49438202247191,3.49438202247191
0.5,1.0,312,90,3.466666666666667,3.466666666666667
0.5,1.0,313,90,3.477777777777778,3.477777777777778
0.5,1.0,314,90,3.488888888888889,3.488888888888889
0.5,1.0,315,90,3.5,3.5
0.5,1.0,316,90,3.511111111111111,3.511111111111111
0.5,1.0,317,90,3.522222222222222,3.522222222222222
0.5,1.0,318,90,3.533333333333333,3.533333333333333
0.5,1.0,319,90,3.5444444444444443,3.5444444444444443
0.5,1.0,320,90,3.5555555555555554,3.5555555555555554
0.5,1.0,321,90,3.566666666666667,3.566666666666667
0.5,1.0,322,91,3.5384615384615383,3.5384615384615383
0.5,1.0,323,91,3.5494505494505493,3.5494505494505493
0.5,1.0,324,91,3.5604395604395602,3.5604395604395602
0.5,1.0,325,91,3.5714285714285716,3.5714285714285716
0.5,1.0,326,92,3.5434782608695654,3.5434782608695654
0.5,1.0,327,93,3.5161290322580645,3.5161290322580645
0.5,1.0,328,93,3.5268817204301075,3.5268817204301075
0.5,1.0,329,94,3.5,3.5
0.5,1.0,330,95,3.473684210526316,3.473684210526316
0.5,1.0,331,95,3.4842105263157896,3.4842105263157896
0.5,1.0,332,95,3.4947368421052634,3.4947368421052634
0.5,1.0,333,95,3.5052631578947366,3.5052631578947366
0.5,1.0,334,96,3.4791666666666665,3.4791666666666665
0.5,1.0,335,96,3.4895833333333335,3.4895833333333335
0.5,1.0,336,96,3.5,3.5
0.5,1.0,337,97,3.4742268041237114,3.4742268041237114
0.5,1.0,338,97,3.484536082474227,3.484536082474227
0.5,1.0,339,97,3.4948453608247423,3.4948453608247423
0.5,1.0,340,98,3.4693877551020407,3.4693877551020407
0.5,1.0,341,98,3.479591836734694,3.479591836734694
0.5,1.0,342,98,3.489795918367347,3.489795918367347
0.5,1.0,343,98,3.5,3.5
0.5,1.0,344,98,3.510204081632653,3.510204081632653
0.5,1.0,345,98,3.520408163265306,3.520408163265306
0.5,1.0,346,98,3.5306122448979593,3.5306122448979593
0.5,1.0,347,99,3.505050505050505,3.505050505050505
0.5,1.0,348,100,3.48,3.48
0.5,1.0,349,101,3.4554455445544554,3.4554455445544554
0.5,1.0,350,101,3.4653465346534653,3.4653465346534653
0.5,1.0,351,101,3.4752475247524752,3.4752475247524752
0.5,1.0,352,102,3.450980392156863,3.450980392156863
0.5,1.0,353,103,3.4271844660194173,3.4271844660194173
0.5,1.0,354,103,3.436893203883495,3.436893203883495
0.5,1.0,355,103,3.4466019417475726,3.4466019417475726
0.5,1.0,356,103,3.4563106796116503,3.4563106796116503
0.5,1.0,357,104,3.4326923076923075,3.4326923076923075
0.5,1.0,358,104,3.4423076923076925,3.4423076923076925
0.5,1.0,359,104,3.451923076923077,3.451923076923077
0.5,1.0,360,104,3.4615384615384617,3.4615384615384617
0.5,1.0,361,105,3.4380952380952383,3.4380952380952383
0.5,1.0,362,105,3.447619047619048,3.447619047619048
0.5,1.0,363,105,3.4571428571428573,3.4571428571428573
0.5,1.0,364,105,3.466666666666667,3.466666666666667
0.5,1.0,365,105,3.4761904761904763,3.4761904761904763
0.5,1.0,366,105,3.4857142857142858,3.4857142857142858
0.5,1.0,367,105,3.4952380952380953,3.4952380952380953
0.5,1.0,368,105,3.5047619047619047,3.5047619047619047
0.5,1.0,369,106,3.481132075471698,3.481132075471698
0.5,1.0,370,106,3.490566037735849,3.490566037735849
0.5,1.0,371,106,3.5,3.5
0.5,1.0,372,106,3.509433962264151,3.509433962264151
0.5,1.0,373,107,3.485981308411215,3.485981308411215
0.5,1.0,374,107,3.4953271028037385,3.4953271028037385
0.5,1.0,375,107,3.5046728971962615,3.5046728971962615
0.5,1.0,376,107,3.514018691588785,3.514018691588785
0.5,1.0,377,107,3.5233644859813085,3.5233644859813085
0.5,1.0,378,107,3.532710280373832,3.532710280373832
0.5,1.0,379,107,3.542056074766355,3.542056074766355
0.5,1.0,380,108,3.5185185185185186,3.5185185185185186
0.5,1.0,381,108,3.5277777777777777,3.5277777777777777
0.5,1.0,382,108,3.537037037037037,3.537037037037037
0.5,1.0,383,109,3.5137614678899083,3.5137614678899083
0.5,1.0,384,110,3.4909090909090907,3.4909090909090907
0.5,1.0,385,110,3.5,3.5
0.5,1.0,386,110,3.5090909090909093,3.5090909090909093
0.5,1.0,387,110,3.518181818181818,3.518181818181818
0.5,1.0,388,110,3.5272727272727273,3.5272727272727273
0.5,1.0,389,110,3.536363636363636,3.536363636363636
0.5,1.0,390,110,3.5454545454545454,3.5454545454545454
0.5,1.0,391,111,3.5225225225225225,3.5225225225225225
0.5,1.0,392,111,3.5315315315315314,3.5315315315315314
0.5,1.0,393,112,3.5089285714285716,3.5089285714285716
0.5,1.0,394,113,3.4867256637168142,3.4867256637168142
0.5,1.0,395,113,3.495575221238938,3.495575221238938
0.5,1.0,396,113,3.504424778761062,3.504424778761062
0.5,1.0,397,114,3.482456140350877,3.482456140350877
0.5,1.0,398,114,3.491228070175439,3.491228070175439
0.5,1.0,399,114,3.5,3.5
0.5,1.0,400,114,3.508771929824561,3.508771929824561
0.5,1.0,401,114,3.517543859649123,3.517543859649123
0.5,1.0,402,115,3.4956521739130433,3.4956521739130433
0.5,1.0,403,115,3.5043478260869567,3.5043478260869567
0.5,1.0,404,116,3.4827586206896552,3.4827586206896552
0.5,1.0,405,117,3.4615384615384617,3.4615384615384617
0.5,1.0,406,118,3.440677966101695,3.440677966101695
0.5,1.0,407,118,3.4491525423728815,3.4491525423728815
0.5,1.0,408,119,3.4285714285714284,3.4285714285714284
0.5,1.0,409,119,3.436974789915966,3.436974789915966
0.5,1.0,410,120,3.4166666666666665,3.4166666666666665
0.5,1.0,411,120,3.425,3.425
0.5,1.0,412,120,3.433333333333333,3.433333333333333
0.5,1.0,413,121,3.4132231404958677,3.4132231404958677
0.5,1.0,414,122,3.3934426229508197,3.3934426229508197
0.5,1.0,415,123,3.3739837398373984,3.3739837398373984
0.5,1.0,416,123,3.3821138211382116,3.3821138211382116
0.5,1.0,417,123,3.3902439024390243,3.3902439024390243
0.5,1.0,418,124,3.370967741935484,3.370967741935484
0.5,1.0,419,124,3.379032258064516,3.379032258064516
0.5,1.0,420,124,3.3870967741935485,3.3870967741935485
0.5,1.0,421,125,3.368,3.368
0.5,1.0,422,125,3.376,3.376
0.5,1.0,423,126,3.357142857142857,3.357142857142857
0.5,1.0,424,126,3.365079365079365,3.365079365079365
0.5,1.0,425,126,3.373015873015873,3.373015873015873
0.5,1.0,426,127,3.354330708661417,3.354330708661417
0.5,1.0,427,128,3.3359375,3.3359375
0.5,1.0,428,128,3.34375,3.34375
0.5,1.0,429,128,3.3515625,3.3515625
0.5,1.0,430,128,3.359375,3.359375
0.5,1.0,431,128,3.3671875,3.3671875
0.5,1.0,432,128,3.375,3.375
0.5,1.0,433,129,3.356589147286822,3.356589147286822
0.5,1.0,434,130,3.3384615384615386,3.3384615384615386
0.5,1.0,435,130,3.3461538461538463,3.3461538461538463
0.5,1.0,436,131,3.3282442748091605,3.3282442748091605
0.5,1.0,437,132,3.3106060606060606,3.3106060606060606
0.5,1.0,438,132,3.3181818181818183,3.3181818181818183
0.5,1.0,439,133,3.300751879699248,3.300751879699248
0.5,1.0,440,133,3.308270676691729,3.308270676691729
0.5,1.0,441,134,3.291044776119403,3.291044776119403
0.5,1.0,442,134,3.298507462686567,3.298507462686567
0.5,1.0,443,134,3.3059701492537314,3.3059701492537314
0.5,1.0,444,134,3.3134328358208953,3.3134328358208953
0.5,1.0,445,135,3.2962962962962963,3.2962962962962963
0.5,1.0,446,135,3.303703703703704,3.303703703703704
0.5,1.0,447,136,3.286764705882353,3.286764705882353
0.5,1.0,448,137,3.27007299270073,3.27007299270073
0.5,1.0,449,137,3.2773722627737225,3.2773722627737225
0.5,1.0,450,137,3.2846715328467155,3.2846715328467155
0.5,1.0,451,137,3.291970802919708,3.291970802919708
0.5,1.0,452,137,3.2992700729927007,3.2992700729927007
0.5,1.0,453,138,3.282608695652174,3.282608695652174
0.5,1.0,454,138,3.289855072463768,3.289855072463768
0.5,1.0,455,138,3.2971014492753623,3.2971014492753623
0.5,1.0,456,138,3.3043478260869565,3.3043478260869565
0.5,1.0,457,138,3.3115942028985508,3.3115942028985508
0.5,1.0,458,138,3.318840579710145,3.318840579710145
0.5,1.0,459,138,3.3260869565217392,3.3260869565217392
0.5,1.0,460,138,3.3333333333333335,3.3333333333333335
0.5,1.0,461,138,3.3405797101449277,3.3405797101449277
0.5,1.0,462,138,3.347826086956522,3.347826086956522
0.5,1.0,463,139,3.3309352517985613,3.3309352517985613
0.5,1.0,464,139,3.338129496402878,3.338129496402878
0.5,1.0,465,139,3.3453237410071943,3.3453237410071943
0.5,1.0,466,140,3.3285714285714287,3.3285714285714287
0.5,1.0,467,141,3.3120567375886525,3.3120567375886525
0.5,1.0,468,142,3.295774647887324,3.295774647887324
0.5,1.0,469,142,3.3028169014084505,3.3028169014084505
0.5,1.0,470,143,3.2867132867132867,3.2867132867132867
0.5,1.0,471,144,3.2708333333333335,3.2708333333333335
0.5,1.0,472,144,3.2777777777777777,3.2777777777777777
0.5,1.0,473,145,3.2620689655172415,3.2620689655172415
0.5,1.0,474,145,3.268965517241379,3.268965517241379
0.5,1.0,475,145,3.2758620689655173,3.2758620689655173
0.5,1.0,476,145,3.282758620689655,3.282758620689655
0.5,1.0,477,145,3.2896551724137932,3.2896551724137932
0.5,1.0,478,145,3.296551724137931,3.296551724137931
0.5,1.0,479,145,3.303448275862069,3.303448275862069
0.5,1.0,480,146,3.287671232876712,3.287671232876712
0.5,1.0,481,146,3.2945205479452055,3.2945205479452055
0.5,1.0,482,146,3.3013698630136985,3.3013698630136985
0.5,1.0,483,147,3.2857142857142856,3.2857142857142856
0.5,1.0,484,147,3.292517006802721,3.292517006802721
0.5,1.0,485,147,3.2993197278911564,3.2993197278911564
0.5,1.0,486,148,3.2837837837837838,3.2837837837837838
0.5,1.0,487,148,3.2905405405405403,3.2905405405405403
0.5,1.0,488,148,3.2972972972972974,3.2972972972972974
0.5,1.0,489,149,3.2818791946308723,3.2818791946308723
0.5,1.0,490,149,3.2885906040268456,3.2885906040268456
0.5,1.0,491,149,3.295302013422819,3.295302013422819
0.5,1.0,492,150,3.28,3.28
0.5,1.0,493,151,3.2649006622516556,3.2649006622516556
0.5,1.0,494,151,3.271523178807947,3.271523178807947
0.5,1.0,495,152,3.2565789473684212,3.2565789473684212
0.5,1.0,496,152,3.263157894736842,3.263157894736842
0.5,1.0,497,152,3.2697368421052633,3.2697368421052633
0.5,1.0,498,152,3.276315789473684,3.276315789473684
0.5,1.0,499,152,3.2828947368421053,3.2828947368421053
0.5,1.0,500,152,3.289473684210526,3.289473684210526
0.5,1.0,501,153,3.2745098039215685,3.2745098039215685
0.5,1.0,502,153,3.281045751633987,3.281045751633987
0.5,1.0,503,154,3.2662337662337664,3.2662337662337664
